split_name,repeat_id,fold_id,split_id,membership,specimen_id,campaign_id,n_steel_mesh,series_id,split_group_treatment
leave_one_campaign_out,0,0,leave_one_campaign_out_campaign_1,test,S4SAVF03,campaign_1,7,S4,S4_SA_VF
leave_one_campaign_out,0,0,leave_one_campaign_out_campaign_1,test,S5VF01,campaign_1,7,S5,S5_VF
leave_one_campaign_out,0,0,leave_one_campaign_out_campaign_1,test,S5VF02,campaign_1,7,S5,S5_VF
leave_one_campaign_out,0,0,leave_one_campaign_out_campaign_1,test,S5VF03,campaign_1,7,S5,S5_VF
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S1MI01,campaign_1,7,S1,S1_MI
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S1MI02,campaign_1,7,S1,S1_MI
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S1MI03,campaign_1,7,S1,S1_MI
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S1MI04,campaign_1,7,S1,S1_MI
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S1MI05,campaign_1,7,S1,S1_MI
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S1MI06,campaign_1,7,S1,S1_MI
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S1MI07,campaign_1,7,S1,S1_MI
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S2SA01,campaign_1,7,S2,S2_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S2SA02,campaign_1,7,S2,S2_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S2SA03,campaign_1,7,S2,S2_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S2SA04,campaign_1,7,S2,S2_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S2SA05,campaign_1,7,S2,S2_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S2SA06,campaign_1,7,S2,S2_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S2SA07,campaign_1,7,S2,S2_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S3PA01,campaign_1,7,S3,S3_PA_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S3PA02,campaign_1,7,S3,S3_PA_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S3PA03,campaign_1,7,S3,S3_PA_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S3PA04,campaign_1,7,S3,S3_PA_SA
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S4SAVF01,campaign_1,7,S4,S4_SA_VF
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S4SAVF02,campaign_1,7,S4,S4_SA_VF
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S4SAVF03,campaign_1,7,S4,S4_SA_VF
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S5VF01,campaign_1,7,S5,S5_VF
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S5VF02,campaign_1,7,S5,S5_VF
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,train,S5VF03,campaign_1,7,S5,S5_VF
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,D01,campaign_2,4,D,D_NO
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,D02,campaign_2,4,D,D_NO
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,D03,campaign_2,4,D,D_NO
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,D04,campaign_2,4,D,D_NO
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,D05,campaign_2,4,D,D_NO
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,D06,campaign_2,4,D,D_NO
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,E01,campaign_2,4,E,E_SA_SPRAY
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,E02,campaign_2,4,E,E_SA_SPRAY
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,E03,campaign_2,4,E,E_SA_SPRAY
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,E04,campaign_2,4,E,E_SA_SPRAY
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,E05,campaign_2,4,E,E_SA_SPRAY
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,E06,campaign_2,4,E,E_SA_SPRAY
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,F01,campaign_2,4,F,F_SA_BRUSH
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,F02,campaign_2,4,F,F_SA_BRUSH
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,F03,campaign_2,4,F,F_SA_BRUSH
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,F04,campaign_2,4,F,F_SA_BRUSH
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,F05,campaign_2,4,F,F_SA_BRUSH
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,F06,campaign_2,4,F,F_SA_BRUSH
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,G01,campaign_2,4,G,G_PAINT
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,G02,campaign_2,4,G,G_PAINT
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,G03,campaign_2,4,G,G_PAINT
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,G04,campaign_2,4,G,G_PAINT
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,G05,campaign_2,4,G,G_PAINT
leave_one_campaign_out,0,1,leave_one_campaign_out_campaign_2,test,G06,campaign_2,4,G,G_PAINT
