sample_name,specimen_id,group_value,strategy,split_id,membership
S2SA07-20221206-28W,S2SA07,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S3PA01-20221206-28W,S3PA01,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S3PA02-20221206-28W,S3PA02,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S3PA03-20221206-28W,S3PA03,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S3PA04-20221206-28W,S3PA04,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S5VF01-20221206-28W,S5VF01,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S5VF02-20221206-28W,S5VF02,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S5VF03-20221206-28W,S5VF03,campaign_1,leave_one_campaign_out,leave_one_campaign_out_0,test
S1MI01-20221206-28W,S1MI01,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S1MI02-20221206-28W,S1MI02,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S1MI03-20221206-28W,S1MI03,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S1MI04-20221206-28W,S1MI04,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S1MI05-20221206-28W,S1MI05,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S1MI06-20221206-28W,S1MI06,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S1MI07-20221206-28W,S1MI07,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S2SA01-20221206-28W,S2SA01,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S2SA02-20221206-28W,S2SA02,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S2SA03-20221206-28W,S2SA03,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S2SA04-20221206-28W,S2SA04,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S2SA05-20221206-28W,S2SA05,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S2SA06-20221206-28W,S2SA06,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S2SA07-20221206-28W,S2SA07,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S3PA01-20221206-28W,S3PA01,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S3PA02-20221206-28W,S3PA02,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S3PA03-20221206-28W,S3PA03,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S3PA04-20221206-28W,S3PA04,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S5VF01-20221206-28W,S5VF01,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S5VF02-20221206-28W,S5VF02,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
S5VF03-20221206-28W,S5VF03,campaign_1,leave_one_campaign_out,leave_one_campaign_out_1,train
D01-20240918-36W,D01,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
D02-20240918-36W,D02,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
D03-20240918-36W,D03,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
D04-20240918-36W,D04,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
D05-20240918-36W,D05,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
D06-20240918-36W,D06,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
E01-20240918-36W,E01,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
E02-20240918-36W,E02,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
E03-20240918-36W,E03,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
E04-20240918-36W,E04,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
E05-20240918-36W,E05,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
E06-20240918-36W,E06,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
F01-20240918-36W,F01,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
F02-20240918-36W,F02,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
F03-20240918-36W,F03,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
F04-20240918-36W,F04,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
F05-20240918-36W,F05,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
F06-20240918-36W,F06,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
G01-20240918-36W,G01,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
G02-20240918-36W,G02,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
G03-20240918-36W,G03,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
G04-20240918-36W,G04,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
G05-20240918-36W,G05,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
G06-20240918-36W,G06,campaign_2,leave_one_campaign_out,leave_one_campaign_out_1,test
