specimen_id,day,predicted_wire_area_loss_frac,best_family
D01,70.0,0.26277919588726967,monotone_isotonic
D01,71.0,0.26277919588726967,monotone_isotonic
D01,72.0,0.26277919588726967,monotone_isotonic
D01,73.0,0.26277919588726967,monotone_isotonic
D01,74.0,0.26277919588726967,monotone_isotonic
D01,75.0,0.26277919588726967,monotone_isotonic
D01,76.0,0.26277919588726967,monotone_isotonic
D01,77.0,0.26277919588726967,monotone_isotonic
D01,78.0,0.26277919588726967,monotone_isotonic
D01,79.0,0.26277919588726967,monotone_isotonic
D01,80.0,0.26277919588726967,monotone_isotonic
D01,81.0,0.26277919588726967,monotone_isotonic
D01,82.0,0.26277919588726967,monotone_isotonic
D01,83.0,0.26277919588726967,monotone_isotonic
D01,84.0,0.26277919588726967,monotone_isotonic
D01,85.0,0.26277919588726967,monotone_isotonic
D01,86.0,0.26277919588726967,monotone_isotonic
D01,87.0,0.26277919588726967,monotone_isotonic
D01,88.0,0.26277919588726967,monotone_isotonic
D01,89.0,0.26277919588726967,monotone_isotonic
D01,90.0,0.26277919588726967,monotone_isotonic
D01,91.0,0.26277919588726967,monotone_isotonic
D01,92.0,0.26277919588726967,monotone_isotonic
D01,93.0,0.26277919588726967,monotone_isotonic
D01,94.0,0.26277919588726967,monotone_isotonic
D01,95.0,0.26277919588726967,monotone_isotonic
D01,96.0,0.26277919588726967,monotone_isotonic
D01,97.0,0.26277919588726967,monotone_isotonic
D01,98.0,0.26277919588726967,monotone_isotonic
D01,99.0,0.26277919588726967,monotone_isotonic
D01,100.0,0.26277919588726967,monotone_isotonic
D01,101.0,0.26277919588726967,monotone_isotonic
D01,102.0,0.26277919588726967,monotone_isotonic
D01,103.0,0.26277919588726967,monotone_isotonic
D01,104.0,0.26277919588726967,monotone_isotonic
D01,105.0,0.26277919588726967,monotone_isotonic
D01,106.0,0.26277919588726967,monotone_isotonic
D01,107.0,0.26277919588726967,monotone_isotonic
D01,108.0,0.26277919588726967,monotone_isotonic
D01,109.0,0.2627791958872697,monotone_isotonic
D01,110.0,0.2627791958872697,monotone_isotonic
D01,111.0,0.2627791958872697,monotone_isotonic
D01,112.0,0.2627791958872697,monotone_isotonic
D01,113.0,0.2627791958872697,monotone_isotonic
D01,114.0,0.2627791958872697,monotone_isotonic
D01,115.0,0.2627791958872697,monotone_isotonic
D01,116.0,0.2627791958872697,monotone_isotonic
D01,117.0,0.2627791958872697,monotone_isotonic
D01,118.0,0.2627791958872697,monotone_isotonic
D01,119.0,0.2627791958872697,monotone_isotonic
D01,120.0,0.2627791958872697,monotone_isotonic
D01,121.0,0.2627791958872697,monotone_isotonic
D01,122.0,0.2627791958872697,monotone_isotonic
D01,123.0,0.2627791958872697,monotone_isotonic
D01,124.0,0.2627791958872697,monotone_isotonic
D01,125.0,0.2627791958872697,monotone_isotonic
D01,126.0,0.2627791958872697,monotone_isotonic
D01,127.0,0.2627791958872697,monotone_isotonic
D01,128.0,0.2627791958872697,monotone_isotonic
D01,129.0,0.2627791958872697,monotone_isotonic
D01,130.0,0.2627791958872697,monotone_isotonic
D01,131.0,0.2627791958872697,monotone_isotonic
D01,132.0,0.2627791958872697,monotone_isotonic
D01,133.0,0.2627791958872697,monotone_isotonic
D01,134.0,0.2627791958872697,monotone_isotonic
D01,135.0,0.2627791958872697,monotone_isotonic
D01,136.0,0.2627791958872697,monotone_isotonic
D01,137.0,0.2627791958872697,monotone_isotonic
D01,138.0,0.2627791958872697,monotone_isotonic
D01,139.0,0.2627791958872697,monotone_isotonic
D01,140.0,0.2627791958872697,monotone_isotonic
D01,141.0,0.2627791958872697,monotone_isotonic
D01,142.0,0.2627791958872697,monotone_isotonic
D01,143.0,0.2627791958872697,monotone_isotonic
D01,144.0,0.2627791958872697,monotone_isotonic
D01,145.0,0.2627791958872697,monotone_isotonic
D01,146.0,0.2627791958872697,monotone_isotonic
D01,147.0,0.2627791958872697,monotone_isotonic
D01,148.0,0.2627791958872697,monotone_isotonic
D01,149.0,0.2627791958872697,monotone_isotonic
D01,150.0,0.2627791958872697,monotone_isotonic
D01,151.0,0.2627791958872697,monotone_isotonic
D01,152.0,0.2627791958872697,monotone_isotonic
D01,153.0,0.2627791958872697,monotone_isotonic
D01,154.0,0.2627791958872697,monotone_isotonic
D01,155.0,0.2627791958872697,monotone_isotonic
D01,156.0,0.2627791958872697,monotone_isotonic
D01,157.0,0.2627791958872697,monotone_isotonic
D01,158.0,0.2627791958872697,monotone_isotonic
D01,159.0,0.2627791958872697,monotone_isotonic
D01,160.0,0.2627791958872697,monotone_isotonic
D01,161.0,0.2627791958872697,monotone_isotonic
D01,162.0,0.270823895106874,monotone_isotonic
D01,163.0,0.27886859432647826,monotone_isotonic
D01,164.0,0.2869132935460825,monotone_isotonic
D01,165.0,0.2949579927656868,monotone_isotonic
D01,166.0,0.30300269198529106,monotone_isotonic
D01,167.0,0.31104739120489533,monotone_isotonic
D01,168.0,0.3190920904244996,monotone_isotonic
D01,169.0,0.3190920904244996,monotone_isotonic
D01,170.0,0.3190920904244996,monotone_isotonic
D01,171.0,0.3190920904244996,monotone_isotonic
D01,172.0,0.3190920904244996,monotone_isotonic
D01,173.0,0.3190920904244996,monotone_isotonic
D01,174.0,0.3190920904244996,monotone_isotonic
D01,175.0,0.3190920904244996,monotone_isotonic
D01,176.0,0.3190920904244996,monotone_isotonic
D01,177.0,0.3190920904244996,monotone_isotonic
D01,178.0,0.3190920904244996,monotone_isotonic
D01,179.0,0.3190920904244996,monotone_isotonic
D01,180.0,0.3190920904244996,monotone_isotonic
D01,181.0,0.3190920904244996,monotone_isotonic
D01,182.0,0.3190920904244996,monotone_isotonic
D01,183.0,0.3190920904244996,monotone_isotonic
D01,184.0,0.3190920904244996,monotone_isotonic
D01,185.0,0.3190920904244996,monotone_isotonic
D01,186.0,0.3190920904244996,monotone_isotonic
D01,187.0,0.3190920904244996,monotone_isotonic
D01,188.0,0.3190920904244996,monotone_isotonic
D01,189.0,0.3190920904244996,monotone_isotonic
D01,190.0,0.3190920904244996,monotone_isotonic
D01,191.0,0.3190920904244996,monotone_isotonic
D01,192.0,0.3190920904244996,monotone_isotonic
D01,193.0,0.3190920904244996,monotone_isotonic
D01,194.0,0.3190920904244996,monotone_isotonic
D01,195.0,0.3190920904244996,monotone_isotonic
D01,196.0,0.3190920904244996,monotone_isotonic
D01,197.0,0.3190920904244996,monotone_isotonic
D01,198.0,0.3190920904244996,monotone_isotonic
D01,199.0,0.3190920904244996,monotone_isotonic
D01,200.0,0.3190920904244996,monotone_isotonic
D01,201.0,0.3190920904244996,monotone_isotonic
D01,202.0,0.3190920904244996,monotone_isotonic
D01,203.0,0.3190920904244996,monotone_isotonic
D01,204.0,0.3190920904244996,monotone_isotonic
D01,205.0,0.3190920904244996,monotone_isotonic
D01,206.0,0.3190920904244996,monotone_isotonic
D01,207.0,0.3190920904244996,monotone_isotonic
D01,208.0,0.3190920904244996,monotone_isotonic
D01,209.0,0.3190920904244996,monotone_isotonic
D01,210.0,0.3190920904244996,monotone_isotonic
D01,211.0,0.3190920904244996,monotone_isotonic
D01,212.0,0.3190920904244996,monotone_isotonic
D01,213.0,0.3190920904244996,monotone_isotonic
D01,214.0,0.3190920904244996,monotone_isotonic
D01,215.0,0.3190920904244996,monotone_isotonic
D01,216.0,0.3190920904244996,monotone_isotonic
D01,217.0,0.3190920904244996,monotone_isotonic
D01,218.0,0.3190920904244996,monotone_isotonic
D01,219.0,0.3190920904244996,monotone_isotonic
D01,220.0,0.3190920904244996,monotone_isotonic
D01,221.0,0.3190920904244996,monotone_isotonic
D01,222.0,0.3190920904244996,monotone_isotonic
D01,223.0,0.3190920904244996,monotone_isotonic
D01,224.0,0.3190920904244996,monotone_isotonic
D01,225.0,0.3190920904244996,monotone_isotonic
D01,226.0,0.3190920904244996,monotone_isotonic
D01,227.0,0.3190920904244996,monotone_isotonic
D01,228.0,0.3190920904244996,monotone_isotonic
D01,229.0,0.3190920904244996,monotone_isotonic
D01,230.0,0.3190920904244996,monotone_isotonic
D01,231.0,0.3190920904244996,monotone_isotonic
D01,232.0,0.3190920904244996,monotone_isotonic
D01,233.0,0.3190920904244996,monotone_isotonic
D01,234.0,0.3190920904244996,monotone_isotonic
D01,235.0,0.3190920904244996,monotone_isotonic
D01,236.0,0.3190920904244996,monotone_isotonic
D01,237.0,0.3190920904244996,monotone_isotonic
D01,238.0,0.3190920904244996,monotone_isotonic
D01,239.0,0.3190920904244996,monotone_isotonic
D01,240.0,0.3190920904244996,monotone_isotonic
D01,241.0,0.3190920904244996,monotone_isotonic
D01,242.0,0.3190920904244996,monotone_isotonic
D01,243.0,0.3190920904244996,monotone_isotonic
D01,244.0,0.3190920904244996,monotone_isotonic
D01,245.0,0.3190920904244996,monotone_isotonic
D01,246.0,0.3190920904244996,monotone_isotonic
D01,247.0,0.3190920904244996,monotone_isotonic
D01,248.0,0.3190920904244996,monotone_isotonic
D01,249.0,0.3190920904244996,monotone_isotonic
D01,250.0,0.3190920904244996,monotone_isotonic
D01,251.0,0.3190920904244996,monotone_isotonic
D01,252.0,0.3190920904244996,monotone_isotonic
D01,253.0,0.3190920904244996,monotone_isotonic
D01,254.0,0.3190920904244996,monotone_isotonic
D01,255.0,0.3190920904244996,monotone_isotonic
D01,256.0,0.3190920904244996,monotone_isotonic
D01,257.0,0.3190920904244996,monotone_isotonic
D01,258.0,0.3190920904244996,monotone_isotonic
D01,259.0,0.3190920904244996,monotone_isotonic
D01,260.0,0.3190920904244996,monotone_isotonic
D01,261.0,0.3190920904244996,monotone_isotonic
D01,262.0,0.3190920904244996,monotone_isotonic
D01,263.0,0.3190920904244996,monotone_isotonic
D01,264.0,0.3190920904244996,monotone_isotonic
D01,265.0,0.3190920904244996,monotone_isotonic
D01,266.0,0.3190920904244996,monotone_isotonic
D01,267.0,0.3190920904244996,monotone_isotonic
D01,268.0,0.3190920904244996,monotone_isotonic
D01,269.0,0.3190920904244996,monotone_isotonic
D01,270.0,0.3190920904244996,monotone_isotonic
D01,271.0,0.3190920904244996,monotone_isotonic
D01,272.0,0.3190920904244996,monotone_isotonic
D01,273.0,0.3190920904244996,monotone_isotonic
D01,274.0,0.3190920904244996,monotone_isotonic
D01,275.0,0.3190920904244996,monotone_isotonic
D01,276.0,0.3190920904244996,monotone_isotonic
D01,277.0,0.3190920904244996,monotone_isotonic
D01,278.0,0.3190920904244996,monotone_isotonic
D01,279.0,0.3190920904244996,monotone_isotonic
D01,280.0,0.3190920904244996,monotone_isotonic
D01,281.0,0.3190920904244996,monotone_isotonic
D01,282.0,0.3190920904244996,monotone_isotonic
D01,283.0,0.3190920904244996,monotone_isotonic
D01,284.0,0.3190920904244996,monotone_isotonic
D01,285.0,0.3190920904244996,monotone_isotonic
D01,286.0,0.3190920904244996,monotone_isotonic
D01,287.0,0.3190920904244996,monotone_isotonic
D01,288.0,0.3190920904244996,monotone_isotonic
D01,289.0,0.3190920904244996,monotone_isotonic
D01,290.0,0.3190920904244996,monotone_isotonic
D01,291.0,0.3190920904244996,monotone_isotonic
D01,292.0,0.3190920904244996,monotone_isotonic
D01,293.0,0.3190920904244996,monotone_isotonic
D01,294.0,0.3190920904244996,monotone_isotonic
D01,295.0,0.3190920904244996,monotone_isotonic
D01,296.0,0.3190920904244996,monotone_isotonic
D01,297.0,0.3190920904244996,monotone_isotonic
D01,298.0,0.3190920904244996,monotone_isotonic
D01,299.0,0.3190920904244996,monotone_isotonic
D01,300.0,0.3190920904244996,monotone_isotonic
D01,301.0,0.3190920904244996,monotone_isotonic
D01,302.0,0.3190920904244996,monotone_isotonic
D01,303.0,0.3190920904244996,monotone_isotonic
D01,304.0,0.3190920904244996,monotone_isotonic
D01,305.0,0.3190920904244996,monotone_isotonic
D01,306.0,0.3190920904244996,monotone_isotonic
D01,307.0,0.3190920904244996,monotone_isotonic
D01,308.0,0.3190920904244996,monotone_isotonic
D01,309.0,0.3190920904244996,monotone_isotonic
D01,310.0,0.3190920904244996,monotone_isotonic
D01,311.0,0.3190920904244996,monotone_isotonic
D01,312.0,0.3190920904244996,monotone_isotonic
D01,313.0,0.3190920904244996,monotone_isotonic
D01,314.0,0.3190920904244996,monotone_isotonic
D01,315.0,0.3190920904244996,monotone_isotonic
D01,316.0,0.3190920904244996,monotone_isotonic
D01,317.0,0.3190920904244996,monotone_isotonic
D01,318.0,0.3190920904244996,monotone_isotonic
D01,319.0,0.3190920904244996,monotone_isotonic
D01,320.0,0.3190920904244996,monotone_isotonic
D01,321.0,0.3190920904244996,monotone_isotonic
D01,322.0,0.3190920904244996,monotone_isotonic
D01,323.0,0.3190920904244996,monotone_isotonic
D01,324.0,0.3190920904244996,monotone_isotonic
D01,325.0,0.3190920904244996,monotone_isotonic
D01,326.0,0.3190920904244996,monotone_isotonic
D01,327.0,0.3190920904244996,monotone_isotonic
D01,328.0,0.3190920904244996,monotone_isotonic
D01,329.0,0.3190920904244996,monotone_isotonic
D01,330.0,0.3190920904244996,monotone_isotonic
D01,331.0,0.3190920904244996,monotone_isotonic
D01,332.0,0.3190920904244996,monotone_isotonic
D01,333.0,0.3190920904244996,monotone_isotonic
D01,334.0,0.3190920904244996,monotone_isotonic
D01,335.0,0.3190920904244996,monotone_isotonic
D01,336.0,0.3190920904244996,monotone_isotonic
D01,337.0,0.3190920904244996,monotone_isotonic
D01,338.0,0.3190920904244996,monotone_isotonic
D01,339.0,0.3190920904244996,monotone_isotonic
D01,340.0,0.3190920904244996,monotone_isotonic
D01,341.0,0.3190920904244996,monotone_isotonic
D01,342.0,0.3190920904244996,monotone_isotonic
D01,343.0,0.3190920904244996,monotone_isotonic
D01,344.0,0.3190920904244996,monotone_isotonic
D01,345.0,0.3190920904244996,monotone_isotonic
D01,346.0,0.3190920904244996,monotone_isotonic
D01,347.0,0.3190920904244996,monotone_isotonic
D01,348.0,0.3190920904244996,monotone_isotonic
D01,349.0,0.3190920904244996,monotone_isotonic
D01,350.0,0.3190920904244996,monotone_isotonic
D01,351.0,0.3190920904244996,monotone_isotonic
D01,352.0,0.3190920904244996,monotone_isotonic
D01,353.0,0.3190920904244996,monotone_isotonic
D01,354.0,0.3190920904244996,monotone_isotonic
D01,355.0,0.3190920904244996,monotone_isotonic
D01,356.0,0.3190920904244996,monotone_isotonic
D01,357.0,0.3190920904244996,monotone_isotonic
D01,358.0,0.3190920904244996,monotone_isotonic
D01,359.0,0.3190920904244996,monotone_isotonic
D01,360.0,0.3190920904244996,monotone_isotonic
D01,361.0,0.3190920904244996,monotone_isotonic
D01,362.0,0.3190920904244996,monotone_isotonic
D01,363.0,0.3190920904244996,monotone_isotonic
D01,364.0,0.3190920904244996,monotone_isotonic
D01,365.0,0.3190920904244996,monotone_isotonic
D02,0.0,0.20234892965213883,monotone_isotonic
D02,1.0,0.20590510574708915,monotone_isotonic
D02,2.0,0.20946128184203947,monotone_isotonic
D02,3.0,0.2130174579369898,monotone_isotonic
D02,4.0,0.21657363403194013,monotone_isotonic
D02,5.0,0.22012981012689045,monotone_isotonic
D02,6.0,0.22368598622184077,monotone_isotonic
D02,7.0,0.22724216231679112,monotone_isotonic
D02,8.0,0.23079833841174144,monotone_isotonic
D02,9.0,0.23435451450669176,monotone_isotonic
D02,10.0,0.23791069060164208,monotone_isotonic
D02,11.0,0.2414668666965924,monotone_isotonic
D02,12.0,0.24502304279154274,monotone_isotonic
D02,13.0,0.24857921888649306,monotone_isotonic
D02,14.0,0.2521353949814434,monotone_isotonic
D02,15.0,0.2521353949814434,monotone_isotonic
D02,16.0,0.2521353949814434,monotone_isotonic
D02,17.0,0.2521353949814434,monotone_isotonic
D02,18.0,0.2521353949814434,monotone_isotonic
D02,19.0,0.2521353949814434,monotone_isotonic
D02,20.0,0.2521353949814434,monotone_isotonic
D02,21.0,0.2521353949814434,monotone_isotonic
D02,22.0,0.2521353949814434,monotone_isotonic
D02,23.0,0.2521353949814434,monotone_isotonic
D02,24.0,0.2521353949814434,monotone_isotonic
D02,25.0,0.2521353949814434,monotone_isotonic
D02,26.0,0.2521353949814434,monotone_isotonic
D02,27.0,0.2521353949814434,monotone_isotonic
D02,28.0,0.2521353949814434,monotone_isotonic
D02,29.0,0.2521353949814434,monotone_isotonic
D02,30.0,0.2521353949814434,monotone_isotonic
D02,31.0,0.2521353949814434,monotone_isotonic
D02,32.0,0.2521353949814434,monotone_isotonic
D02,33.0,0.2521353949814434,monotone_isotonic
D02,34.0,0.2521353949814434,monotone_isotonic
D02,35.0,0.2521353949814434,monotone_isotonic
D02,36.0,0.2521353949814434,monotone_isotonic
D02,37.0,0.2521353949814434,monotone_isotonic
D02,38.0,0.2521353949814434,monotone_isotonic
D02,39.0,0.2521353949814434,monotone_isotonic
D02,40.0,0.2521353949814434,monotone_isotonic
D02,41.0,0.2521353949814434,monotone_isotonic
D02,42.0,0.2521353949814434,monotone_isotonic
D02,43.0,0.252711718129552,monotone_isotonic
D02,44.0,0.2532880412776606,monotone_isotonic
D02,45.0,0.2538643644257692,monotone_isotonic
D02,46.0,0.25444068757387783,monotone_isotonic
D02,47.0,0.2550170107219864,monotone_isotonic
D02,48.0,0.25559333387009503,monotone_isotonic
D02,49.0,0.2561696570182036,monotone_isotonic
D02,50.0,0.2567459801663122,monotone_isotonic
D02,51.0,0.25732230331442085,monotone_isotonic
D02,52.0,0.2578986264625294,monotone_isotonic
D02,53.0,0.25847494961063805,monotone_isotonic
D02,54.0,0.2590512727587467,monotone_isotonic
D02,55.0,0.25962759590685525,monotone_isotonic
D02,56.0,0.2602039190549639,monotone_isotonic
D02,57.0,0.2602039190549639,monotone_isotonic
D02,58.0,0.2602039190549639,monotone_isotonic
D02,59.0,0.2602039190549639,monotone_isotonic
D02,60.0,0.2602039190549639,monotone_isotonic
D02,61.0,0.2602039190549639,monotone_isotonic
D02,62.0,0.2602039190549639,monotone_isotonic
D02,63.0,0.2602039190549639,monotone_isotonic
D02,64.0,0.2602039190549639,monotone_isotonic
D02,65.0,0.2602039190549639,monotone_isotonic
D02,66.0,0.2602039190549639,monotone_isotonic
D02,67.0,0.2602039190549639,monotone_isotonic
D02,68.0,0.2602039190549639,monotone_isotonic
D02,69.0,0.2602039190549639,monotone_isotonic
D02,70.0,0.2602039190549639,monotone_isotonic
D02,71.0,0.2602039190549639,monotone_isotonic
D02,72.0,0.2602039190549639,monotone_isotonic
D02,73.0,0.2602039190549639,monotone_isotonic
D02,74.0,0.2602039190549639,monotone_isotonic
D02,75.0,0.2602039190549639,monotone_isotonic
D02,76.0,0.2602039190549639,monotone_isotonic
D02,77.0,0.2602039190549639,monotone_isotonic
D02,78.0,0.2602039190549639,monotone_isotonic
D02,79.0,0.2602039190549639,monotone_isotonic
D02,80.0,0.2602039190549639,monotone_isotonic
D02,81.0,0.2602039190549639,monotone_isotonic
D02,82.0,0.2602039190549639,monotone_isotonic
D02,83.0,0.2602039190549639,monotone_isotonic
D02,84.0,0.2602039190549639,monotone_isotonic
D02,85.0,0.26041796236595943,monotone_isotonic
D02,86.0,0.26063200567695494,monotone_isotonic
D02,87.0,0.2608460489879505,monotone_isotonic
D02,88.0,0.26106009229894606,monotone_isotonic
D02,89.0,0.2612741356099416,monotone_isotonic
D02,90.0,0.2614881789209371,monotone_isotonic
D02,91.0,0.2617022222319327,monotone_isotonic
D02,92.0,0.26191626554292824,monotone_isotonic
D02,93.0,0.26213030885392374,monotone_isotonic
D02,94.0,0.2623443521649193,monotone_isotonic
D02,95.0,0.26255839547591486,monotone_isotonic
D02,96.0,0.2627724387869104,monotone_isotonic
D02,97.0,0.2629864820979059,monotone_isotonic
D02,98.0,0.2632005254089015,monotone_isotonic
D02,99.0,0.2632005254089015,monotone_isotonic
D02,100.0,0.2632005254089015,monotone_isotonic
D02,101.0,0.2632005254089015,monotone_isotonic
D02,102.0,0.2632005254089015,monotone_isotonic
D02,103.0,0.2632005254089015,monotone_isotonic
D02,104.0,0.2632005254089015,monotone_isotonic
D02,105.0,0.2632005254089015,monotone_isotonic
D02,106.0,0.2632005254089015,monotone_isotonic
D02,107.0,0.2632005254089015,monotone_isotonic
D02,108.0,0.2632005254089015,monotone_isotonic
D02,109.0,0.2632005254089015,monotone_isotonic
D02,110.0,0.2632005254089015,monotone_isotonic
D02,111.0,0.2632005254089015,monotone_isotonic
D02,112.0,0.2632005254089015,monotone_isotonic
D02,113.0,0.2632005254089015,monotone_isotonic
D02,114.0,0.2632005254089015,monotone_isotonic
D02,115.0,0.2632005254089015,monotone_isotonic
D02,116.0,0.2632005254089015,monotone_isotonic
D02,117.0,0.2632005254089015,monotone_isotonic
D02,118.0,0.2632005254089015,monotone_isotonic
D02,119.0,0.2632005254089015,monotone_isotonic
D02,120.0,0.2653750035661747,monotone_isotonic
D02,121.0,0.267549481723448,monotone_isotonic
D02,122.0,0.26972395988072123,monotone_isotonic
D02,123.0,0.27189843803799446,monotone_isotonic
D02,124.0,0.27407291619526775,monotone_isotonic
D02,125.0,0.276247394352541,monotone_isotonic
D02,126.0,0.27842187250981426,monotone_isotonic
D02,127.0,0.2805963506670875,monotone_isotonic
D02,128.0,0.2827708288243607,monotone_isotonic
D02,129.0,0.284945306981634,monotone_isotonic
D02,130.0,0.28711978513890724,monotone_isotonic
D02,131.0,0.28929426329618046,monotone_isotonic
D02,132.0,0.29146874145345375,monotone_isotonic
D02,133.0,0.293643219610727,monotone_isotonic
D02,134.0,0.293643219610727,monotone_isotonic
D02,135.0,0.293643219610727,monotone_isotonic
D02,136.0,0.293643219610727,monotone_isotonic
D02,137.0,0.293643219610727,monotone_isotonic
D02,138.0,0.293643219610727,monotone_isotonic
D02,139.0,0.293643219610727,monotone_isotonic
D02,140.0,0.293643219610727,monotone_isotonic
D02,141.0,0.293643219610727,monotone_isotonic
D02,142.0,0.293643219610727,monotone_isotonic
D02,143.0,0.293643219610727,monotone_isotonic
D02,144.0,0.293643219610727,monotone_isotonic
D02,145.0,0.293643219610727,monotone_isotonic
D02,146.0,0.293643219610727,monotone_isotonic
D02,147.0,0.293643219610727,monotone_isotonic
D02,148.0,0.293643219610727,monotone_isotonic
D02,149.0,0.293643219610727,monotone_isotonic
D02,150.0,0.293643219610727,monotone_isotonic
D02,151.0,0.293643219610727,monotone_isotonic
D02,152.0,0.293643219610727,monotone_isotonic
D02,153.0,0.293643219610727,monotone_isotonic
D02,154.0,0.293643219610727,monotone_isotonic
D02,155.0,0.293643219610727,monotone_isotonic
D02,156.0,0.293643219610727,monotone_isotonic
D02,157.0,0.293643219610727,monotone_isotonic
D02,158.0,0.293643219610727,monotone_isotonic
D02,159.0,0.293643219610727,monotone_isotonic
D02,160.0,0.293643219610727,monotone_isotonic
D02,161.0,0.293643219610727,monotone_isotonic
D02,162.0,0.293643219610727,monotone_isotonic
D02,163.0,0.293643219610727,monotone_isotonic
D02,164.0,0.293643219610727,monotone_isotonic
D02,165.0,0.293643219610727,monotone_isotonic
D02,166.0,0.293643219610727,monotone_isotonic
D02,167.0,0.293643219610727,monotone_isotonic
D02,168.0,0.293643219610727,monotone_isotonic
D02,169.0,0.293643219610727,monotone_isotonic
D02,170.0,0.293643219610727,monotone_isotonic
D02,171.0,0.293643219610727,monotone_isotonic
D02,172.0,0.293643219610727,monotone_isotonic
D02,173.0,0.293643219610727,monotone_isotonic
D02,174.0,0.293643219610727,monotone_isotonic
D02,175.0,0.293643219610727,monotone_isotonic
D02,176.0,0.293643219610727,monotone_isotonic
D02,177.0,0.293643219610727,monotone_isotonic
D02,178.0,0.293643219610727,monotone_isotonic
D02,179.0,0.293643219610727,monotone_isotonic
D02,180.0,0.293643219610727,monotone_isotonic
D02,181.0,0.293643219610727,monotone_isotonic
D02,182.0,0.293643219610727,monotone_isotonic
D02,183.0,0.293643219610727,monotone_isotonic
D02,184.0,0.293643219610727,monotone_isotonic
D02,185.0,0.293643219610727,monotone_isotonic
D02,186.0,0.293643219610727,monotone_isotonic
D02,187.0,0.293643219610727,monotone_isotonic
D02,188.0,0.293643219610727,monotone_isotonic
D02,189.0,0.293643219610727,monotone_isotonic
D02,190.0,0.293643219610727,monotone_isotonic
D02,191.0,0.293643219610727,monotone_isotonic
D02,192.0,0.293643219610727,monotone_isotonic
D02,193.0,0.293643219610727,monotone_isotonic
